type,time,latitude,longitude,alt,name,color,width
T,22:08:17,39.942431,-75.200147,-0.002,Cartographer,red,2
T,22:08:17,39.942433,-75.200146,-0.002,Cartographer,red,2
T,22:08:17,39.942435,-75.200144,-0.002,Cartographer,red,2
T,22:08:17,39.942437,-75.200143,-0.002,Cartographer,red,2
T,22:08:17,39.942439,-75.200141,-0.002,Cartographer,red,2
T,22:08:17,39.942441,-75.200140,-0.002,Cartographer,red,2
T,22:08:17,39.942443,-75.200138,-0.002,Cartographer,red,2
T,22:08:17,39.942445,-75.200137,-0.002,Cartographer,red,2
T,22:08:17,39.942447,-75.200135,-0.002,Cartographer,red,2
T,22:08:17,39.942449,-75.200134,-0.002,Cartographer,red,2
T,22:08:17,39.942450,-75.200132,-0.002,Cartographer,red,2
T,22:08:17,39.942452,-75.200131,-0.002,Cartographer,red,2
T,22:08:17,39.942454,-75.200129,-0.002,Cartographer,red,2
T,22:08:17,39.942456,-75.200128,-0.002,Cartographer,red,2
T,22:08:17,39.942458,-75.200126,-0.002,Cartographer,red,2
T,22:08:18,39.942460,-75.200125,-0.002,Cartographer,red,2
T,22:08:18,39.942462,-75.200124,-0.002,Cartographer,red,2
T,22:08:18,39.942464,-75.200122,-0.002,Cartographer,red,2
T,22:08:18,39.942466,-75.200121,-0.002,Cartographer,red,2
T,22:08:18,39.942468,-75.200119,-0.003,Cartographer,red,2
T,22:08:18,39.942471,-75.200117,-0.003,Cartographer,red,2
T,22:08:18,39.942473,-75.200116,-0.003,Cartographer,red,2
T,22:08:18,39.942475,-75.200115,-0.003,Cartographer,red,2
T,22:08:18,39.942477,-75.200113,-0.003,Cartographer,red,2
T,22:08:18,39.942479,-75.200112,-0.002,Cartographer,red,2
T,22:08:18,39.942481,-75.200110,-0.002,Cartographer,red,2
T,22:08:18,39.942482,-75.200109,-0.003,Cartographer,red,2
T,22:08:18,39.942484,-75.200108,-0.002,Cartographer,red,2
T,22:08:18,39.942486,-75.200106,-0.002,Cartographer,red,2
T,22:08:18,39.942488,-75.200105,-0.003,Cartographer,red,2
T,22:08:18,39.942490,-75.200103,-0.003,Cartographer,red,2
T,22:08:18,39.942492,-75.200102,-0.003,Cartographer,red,2
T,22:08:18,39.942494,-75.200100,-0.003,Cartographer,red,2
T,22:08:18,39.942496,-75.200099,-0.003,Cartographer,red,2
T,22:08:18,39.942498,-75.200098,-0.002,Cartographer,red,2
T,22:08:19,39.942500,-75.200096,-0.003,Cartographer,red,2
T,22:08:19,39.942502,-75.200095,-0.002,Cartographer,red,2
T,22:08:19,39.942504,-75.200093,-0.002,Cartographer,red,2
T,22:08:19,39.942506,-75.200092,-0.002,Cartographer,red,2
T,22:08:19,39.942508,-75.200090,-0.002,Cartographer,red,2
T,22:08:19,39.942510,-75.200089,-0.002,Cartographer,red,2
T,22:08:19,39.942512,-75.200088,-0.002,Cartographer,red,2
T,22:08:19,39.942514,-75.200086,-0.002,Cartographer,red,2
T,22:08:19,39.942516,-75.200085,-0.002,Cartographer,red,2
T,22:08:19,39.942518,-75.200084,-0.003,Cartographer,red,2
T,22:08:19,39.942520,-75.200082,-0.003,Cartographer,red,2
T,22:08:19,39.942522,-75.200081,-0.003,Cartographer,red,2
T,22:08:19,39.942524,-75.200079,-0.003,Cartographer,red,2
T,22:08:19,39.942526,-75.200078,-0.002,Cartographer,red,2
T,22:08:19,39.942528,-75.200077,-0.002,Cartographer,red,2
T,22:08:19,39.942530,-75.200075,-0.002,Cartographer,red,2
T,22:08:19,39.942532,-75.200074,-0.002,Cartographer,red,2
T,22:08:19,39.942534,-75.200073,-0.002,Cartographer,red,2
T,22:08:19,39.942536,-75.200071,-0.002,Cartographer,red,2
T,22:08:19,39.942538,-75.200070,-0.002,Cartographer,red,2
T,22:08:20,39.942540,-75.200069,-0.002,Cartographer,red,2
T,22:08:20,39.942542,-75.200067,-0.002,Cartographer,red,2
T,22:08:20,39.942544,-75.200066,-0.002,Cartographer,red,2
T,22:08:20,39.942546,-75.200065,-0.002,Cartographer,red,2
T,22:08:20,39.942548,-75.200063,-0.002,Cartographer,red,2
T,22:08:20,39.942550,-75.200062,-0.002,Cartographer,red,2
T,22:08:20,39.942552,-75.200061,-0.002,Cartographer,red,2
T,22:08:20,39.942554,-75.200059,-0.002,Cartographer,red,2
T,22:08:20,39.942556,-75.200058,-0.002,Cartographer,red,2
T,22:08:20,39.942558,-75.200057,-0.002,Cartographer,red,2
T,22:08:20,39.942560,-75.200055,-0.002,Cartographer,red,2
T,22:08:20,39.942562,-75.200054,-0.002,Cartographer,red,2
T,22:08:20,39.942564,-75.200053,-0.002,Cartographer,red,2
T,22:08:20,39.942566,-75.200051,-0.002,Cartographer,red,2
T,22:08:20,39.942568,-75.200050,-0.002,Cartographer,red,2
T,22:08:20,39.942570,-75.200048,-0.002,Cartographer,red,2
T,22:08:20,39.942572,-75.200047,-0.002,Cartographer,red,2
T,22:08:20,39.942574,-75.200045,-0.002,Cartographer,red,2
T,22:08:20,39.942576,-75.200044,-0.002,Cartographer,red,2
T,22:08:20,39.942578,-75.200042,-0.002,Cartographer,red,2
T,22:08:21,39.942580,-75.200041,-0.001,Cartographer,red,2
T,22:08:21,39.942582,-75.200039,-0.001,Cartographer,red,2
T,22:08:21,39.942584,-75.200038,-0.001,Cartographer,red,2
T,22:08:21,39.942586,-75.200036,-0.001,Cartographer,red,2
T,22:08:21,39.942587,-75.200034,-0.001,Cartographer,red,2
T,22:08:21,39.942589,-75.200033,-0.001,Cartographer,red,2
T,22:08:21,39.942591,-75.200031,-0.001,Cartographer,red,2
T,22:08:21,39.942593,-75.200029,-0.001,Cartographer,red,2
T,22:08:21,39.942595,-75.200028,-0.001,Cartographer,red,2
T,22:08:21,39.942597,-75.200026,-0.001,Cartographer,red,2
T,22:08:21,39.942598,-75.200024,-0.001,Cartographer,red,2
T,22:08:21,39.942600,-75.200022,-0.001,Cartographer,red,2
T,22:08:21,39.942602,-75.200020,-0.001,Cartographer,red,2
T,22:08:21,39.942604,-75.200018,-0.000,Cartographer,red,2
T,22:08:21,39.942605,-75.200016,-0.000,Cartographer,red,2
T,22:08:21,39.942607,-75.200014,-0.000,Cartographer,red,2
T,22:08:21,39.942608,-75.200012,-0.000,Cartographer,red,2
T,22:08:21,39.942610,-75.200010,-0.000,Cartographer,red,2
T,22:08:21,39.942612,-75.200008,-0.000,Cartographer,red,2
T,22:08:21,39.942613,-75.200006,-0.000,Cartographer,red,2
T,22:08:22,39.942614,-75.200004,-0.000,Cartographer,red,2
T,22:08:22,39.942616,-75.200002,-0.000,Cartographer,red,2
T,22:08:22,39.942617,-75.199999,-0.000,Cartographer,red,2
T,22:08:22,39.942619,-75.199997,-0.000,Cartographer,red,2
T,22:08:22,39.942620,-75.199995,-0.000,Cartographer,red,2
T,22:08:22,39.942621,-75.199992,-0.000,Cartographer,red,2
T,22:08:22,39.942622,-75.199990,0.000,Cartographer,red,2
T,22:08:22,39.942624,-75.199988,0.000,Cartographer,red,2
T,22:08:22,39.942625,-75.199985,0.000,Cartographer,red,2
T,22:08:22,39.942626,-75.199983,0.000,Cartographer,red,2
T,22:08:22,39.942627,-75.199981,0.000,Cartographer,red,2
T,22:08:22,39.942628,-75.199978,0.000,Cartographer,red,2
T,22:08:22,39.942629,-75.199976,0.000,Cartographer,red,2
T,22:08:22,39.942630,-75.199973,0.000,Cartographer,red,2
T,22:08:22,39.942631,-75.199970,0.000,Cartographer,red,2
T,22:08:22,39.942632,-75.199968,0.000,Cartographer,red,2
T,22:08:22,39.942633,-75.199965,0.000,Cartographer,red,2
T,22:08:22,39.942634,-75.199962,0.000,Cartographer,red,2
T,22:08:22,39.942635,-75.199960,0.000,Cartographer,red,2
T,22:08:22,39.942636,-75.199957,0.000,Cartographer,red,2
T,22:08:23,39.942636,-75.199954,0.000,Cartographer,red,2
T,22:08:23,39.942637,-75.199951,0.000,Cartographer,red,2
T,22:08:23,39.942638,-75.199949,0.000,Cartographer,red,2
T,22:08:23,39.942639,-75.199946,0.000,Cartographer,red,2
T,22:08:23,39.942639,-75.199943,0.000,Cartographer,red,2
T,22:08:23,39.942640,-75.199940,0.000,Cartographer,red,2
T,22:08:23,39.942641,-75.199937,0.000,Cartographer,red,2
T,22:08:23,39.942641,-75.199934,0.000,Cartographer,red,2
T,22:08:23,39.942642,-75.199931,0.000,Cartographer,red,2
T,22:08:23,39.942642,-75.199928,0.000,Cartographer,red,2
T,22:08:23,39.942643,-75.199925,0.001,Cartographer,red,2
T,22:08:23,39.942643,-75.199922,0.001,Cartographer,red,2
T,22:08:23,39.942644,-75.199919,0.001,Cartographer,red,2
T,22:08:23,39.942644,-75.199917,0.001,Cartographer,red,2
T,22:08:23,39.942644,-75.199914,0.001,Cartographer,red,2
T,22:08:23,39.942645,-75.199910,0.001,Cartographer,red,2
T,22:08:23,39.942645,-75.199907,0.001,Cartographer,red,2
T,22:08:23,39.942645,-75.199904,0.001,Cartographer,red,2
T,22:08:23,39.942645,-75.199901,0.001,Cartographer,red,2
T,22:08:23,39.942645,-75.199898,0.001,Cartographer,red,2
T,22:08:24,39.942645,-75.199895,0.001,Cartographer,red,2
T,22:08:24,39.942645,-75.199892,0.001,Cartographer,red,2
T,22:08:24,39.942645,-75.199888,0.001,Cartographer,red,2
T,22:08:24,39.942645,-75.199885,0.001,Cartographer,red,2
T,22:08:24,39.942645,-75.199882,0.001,Cartographer,red,2
T,22:08:24,39.942645,-75.199879,0.001,Cartographer,red,2
T,22:08:24,39.942645,-75.199875,0.001,Cartographer,red,2
T,22:08:24,39.942645,-75.199872,0.000,Cartographer,red,2
T,22:08:24,39.942645,-75.199869,0.000,Cartographer,red,2
T,22:08:24,39.942645,-75.199865,0.000,Cartographer,red,2
T,22:08:24,39.942645,-75.199862,0.001,Cartographer,red,2
T,22:08:24,39.942644,-75.199859,0.001,Cartographer,red,2
T,22:08:24,39.942644,-75.199856,0.001,Cartographer,red,2
T,22:08:24,39.942644,-75.199853,0.001,Cartographer,red,2
T,22:08:24,39.942643,-75.199849,0.001,Cartographer,red,2
T,22:08:24,39.942643,-75.199846,0.001,Cartographer,red,2
T,22:08:24,39.942643,-75.199843,0.001,Cartographer,red,2
T,22:08:24,39.942642,-75.199840,0.001,Cartographer,red,2
T,22:08:24,39.942641,-75.199837,0.001,Cartographer,red,2
T,22:08:24,39.942641,-75.199834,0.001,Cartographer,red,2
T,22:08:25,39.942640,-75.199830,0.001,Cartographer,red,2
T,22:08:25,39.942640,-75.199827,0.001,Cartographer,red,2
T,22:08:25,39.942639,-75.199824,0.001,Cartographer,red,2
T,22:08:25,39.942638,-75.199821,0.001,Cartographer,red,2
T,22:08:25,39.942638,-75.199817,0.001,Cartographer,red,2
T,22:08:25,39.942637,-75.199814,0.001,Cartographer,red,2
T,22:08:25,39.942636,-75.199811,0.001,Cartographer,red,2
T,22:08:25,39.942635,-75.199808,0.001,Cartographer,red,2
T,22:08:25,39.942635,-75.199805,0.001,Cartographer,red,2
T,22:08:25,39.942634,-75.199801,0.001,Cartographer,red,2
T,22:08:25,39.942633,-75.199798,0.001,Cartographer,red,2
T,22:08:25,39.942632,-75.199795,0.001,Cartographer,red,2
T,22:08:25,39.942631,-75.199792,0.001,Cartographer,red,2
T,22:08:25,39.942630,-75.199789,0.001,Cartographer,red,2
T,22:08:25,39.942629,-75.199785,0.001,Cartographer,red,2
T,22:08:25,39.942629,-75.199782,0.001,Cartographer,red,2
T,22:08:25,39.942628,-75.199779,0.001,Cartographer,red,2
T,22:08:25,39.942627,-75.199776,0.001,Cartographer,red,2
T,22:08:25,39.942626,-75.199773,0.001,Cartographer,red,2
T,22:08:25,39.942625,-75.199770,0.001,Cartographer,red,2
T,22:08:26,39.942624,-75.199767,0.001,Cartographer,red,2
T,22:08:26,39.942623,-75.199764,0.001,Cartographer,red,2
T,22:08:26,39.942622,-75.199760,0.001,Cartographer,red,2
T,22:08:26,39.942621,-75.199757,0.001,Cartographer,red,2
T,22:08:26,39.942620,-75.199754,0.001,Cartographer,red,2
T,22:08:26,39.942619,-75.199751,0.001,Cartographer,red,2
T,22:08:26,39.942618,-75.199748,0.001,Cartographer,red,2
T,22:08:26,39.942617,-75.199745,0.001,Cartographer,red,2
T,22:08:26,39.942616,-75.199742,0.001,Cartographer,red,2
T,22:08:26,39.942615,-75.199739,0.001,Cartographer,red,2
T,22:08:26,39.942613,-75.199736,0.001,Cartographer,red,2
T,22:08:26,39.942612,-75.199733,0.001,Cartographer,red,2
T,22:08:26,39.942611,-75.199730,0.001,Cartographer,red,2
T,22:08:26,39.942610,-75.199727,0.001,Cartographer,red,2
T,22:08:26,39.942609,-75.199724,0.001,Cartographer,red,2
T,22:08:26,39.942607,-75.199721,0.001,Cartographer,red,2
T,22:08:26,39.942606,-75.199718,0.001,Cartographer,red,2
T,22:08:26,39.942605,-75.199715,0.001,Cartographer,red,2
T,22:08:26,39.942604,-75.199712,0.001,Cartographer,red,2
T,22:08:26,39.942602,-75.199709,0.001,Cartographer,red,2
T,22:08:27,39.942601,-75.199706,0.001,Cartographer,red,2
T,22:08:27,39.942600,-75.199703,0.001,Cartographer,red,2
T,22:08:27,39.942598,-75.199701,0.001,Cartographer,red,2
T,22:08:27,39.942597,-75.199698,0.001,Cartographer,red,2
T,22:08:27,39.942596,-75.199695,0.001,Cartographer,red,2
T,22:08:27,39.942594,-75.199692,0.001,Cartographer,red,2
T,22:08:27,39.942593,-75.199689,0.001,Cartographer,red,2
T,22:08:27,39.942592,-75.199686,0.001,Cartographer,red,2
T,22:08:27,39.942590,-75.199684,0.001,Cartographer,red,2
T,22:08:27,39.942589,-75.199681,0.001,Cartographer,red,2
T,22:08:27,39.942588,-75.199678,0.001,Cartographer,red,2
T,22:08:27,39.942586,-75.199676,0.001,Cartographer,red,2
T,22:08:27,39.942585,-75.199673,0.001,Cartographer,red,2
T,22:08:27,39.942584,-75.199670,0.001,Cartographer,red,2
T,22:08:27,39.942582,-75.199668,0.001,Cartographer,red,2
T,22:08:27,39.942581,-75.199665,0.001,Cartographer,red,2
T,22:08:27,39.942580,-75.199663,0.001,Cartographer,red,2
T,22:08:27,39.942578,-75.199660,0.001,Cartographer,red,2
T,22:08:27,39.942577,-75.199658,0.001,Cartographer,red,2
T,22:08:27,39.942576,-75.199656,0.001,Cartographer,red,2
T,22:08:28,39.942575,-75.199653,0.001,Cartographer,red,2
T,22:08:28,39.942574,-75.199651,0.001,Cartographer,red,2
T,22:08:28,39.942572,-75.199649,0.001,Cartographer,red,2
T,22:08:28,39.942571,-75.199647,0.001,Cartographer,red,2
T,22:08:28,39.942570,-75.199645,0.001,Cartographer,red,2
T,22:08:28,39.942569,-75.199642,0.001,Cartographer,red,2
T,22:08:28,39.942568,-75.199640,0.001,Cartographer,red,2
T,22:08:28,39.942567,-75.199638,0.001,Cartographer,red,2
T,22:08:28,39.942566,-75.199636,0.001,Cartographer,red,2
T,22:08:28,39.942565,-75.199634,0.001,Cartographer,red,2
T,22:08:28,39.942564,-75.199632,0.001,Cartographer,red,2
T,22:08:28,39.942563,-75.199630,0.001,Cartographer,red,2
T,22:08:28,39.942562,-75.199628,0.001,Cartographer,red,2
T,22:08:28,39.942560,-75.199624,0.001,Cartographer,red,2
T,22:08:28,39.942558,-75.199621,0.001,Cartographer,red,2
T,22:08:28,39.942556,-75.199617,0.001,Cartographer,red,2
T,22:08:29,39.942554,-75.199614,0.001,Cartographer,red,2
T,22:08:29,39.942553,-75.199611,0.001,Cartographer,red,2
T,22:08:29,39.942551,-75.199609,0.001,Cartographer,red,2
T,22:08:29,39.942550,-75.199606,0.001,Cartographer,red,2
T,22:08:29,39.942548,-75.199604,0.001,Cartographer,red,2
T,22:08:29,39.942547,-75.199602,0.001,Cartographer,red,2
T,22:08:29,39.942546,-75.199599,0.001,Cartographer,red,2
T,22:08:29,39.942545,-75.199597,0.001,Cartographer,red,2
T,22:08:29,39.942544,-75.199595,0.001,Cartographer,red,2
T,22:08:29,39.942542,-75.199592,0.001,Cartographer,red,2
T,22:08:30,39.942541,-75.199590,0.001,Cartographer,red,2
T,22:08:30,39.942539,-75.199587,0.001,Cartographer,red,2
T,22:08:30,39.942538,-75.199584,0.001,Cartographer,red,2
T,22:08:30,39.942536,-75.199582,0.001,Cartographer,red,2
T,22:08:30,39.942535,-75.199579,0.001,Cartographer,red,2
T,22:08:30,39.942533,-75.199576,0.001,Cartographer,red,2
T,22:08:30,39.942532,-75.199573,0.001,Cartographer,red,2
T,22:08:30,39.942530,-75.199571,0.001,Cartographer,red,2
T,22:08:30,39.942529,-75.199569,0.001,Cartographer,red,2
T,22:08:30,39.942528,-75.199566,0.001,Cartographer,red,2
T,22:08:31,39.942526,-75.199564,0.001,Cartographer,red,2
T,22:08:31,39.942525,-75.199562,0.001,Cartographer,red,2
T,22:08:31,39.942524,-75.199560,0.001,Cartographer,red,2
T,22:08:31,39.942523,-75.199558,0.001,Cartographer,red,2
T,22:08:31,39.942522,-75.199556,0.001,Cartographer,red,2
T,22:08:31,39.942520,-75.199554,0.001,Cartographer,red,2
T,22:08:31,39.942519,-75.199551,0.001,Cartographer,red,2
T,22:08:31,39.942518,-75.199549,0.001,Cartographer,red,2
T,22:08:31,39.942516,-75.199546,0.001,Cartographer,red,2
T,22:08:31,39.942515,-75.199544,0.001,Cartographer,red,2
T,22:08:32,39.942513,-75.199542,0.001,Cartographer,red,2
T,22:08:32,39.942512,-75.199539,0.001,Cartographer,red,2
T,22:08:32,39.942510,-75.199537,0.001,Cartographer,red,2
T,22:08:32,39.942509,-75.199534,0.001,Cartographer,red,2
T,22:08:32,39.942507,-75.199531,0.001,Cartographer,red,2
T,22:08:32,39.942505,-75.199528,0.001,Cartographer,red,2
T,22:08:32,39.942504,-75.199525,0.001,Cartographer,red,2
T,22:08:32,39.942502,-75.199522,0.001,Cartographer,red,2
T,22:08:32,39.942500,-75.199519,0.001,Cartographer,red,2
T,22:08:32,39.942498,-75.199515,0.001,Cartographer,red,2
T,22:08:33,39.942496,-75.199511,0.001,Cartographer,red,2
T,22:08:33,39.942495,-75.199509,0.001,Cartographer,red,2
T,22:08:33,39.942493,-75.199507,0.001,Cartographer,red,2
T,22:08:33,39.942492,-75.199505,0.001,Cartographer,red,2
T,22:08:33,39.942491,-75.199503,0.001,Cartographer,red,2
T,22:08:33,39.942490,-75.199501,0.001,Cartographer,red,2
T,22:08:33,39.942488,-75.199499,0.001,Cartographer,red,2
T,22:08:33,39.942487,-75.199497,0.001,Cartographer,red,2
T,22:08:33,39.942486,-75.199495,0.001,Cartographer,red,2
T,22:08:33,39.942484,-75.199492,0.001,Cartographer,red,2
T,22:08:33,39.942483,-75.199490,0.000,Cartographer,red,2
T,22:08:33,39.942482,-75.199488,0.000,Cartographer,red,2
T,22:08:33,39.942481,-75.199486,0.000,Cartographer,red,2
T,22:08:33,39.942479,-75.199484,0.000,Cartographer,red,2
T,22:08:33,39.942478,-75.199481,0.000,Cartographer,red,2
T,22:08:33,39.942477,-75.199479,0.000,Cartographer,red,2
T,22:08:33,39.942475,-75.199477,0.000,Cartographer,red,2
T,22:08:33,39.942474,-75.199475,0.000,Cartographer,red,2
T,22:08:33,39.942473,-75.199473,0.000,Cartographer,red,2
T,22:08:33,39.942472,-75.199471,0.000,Cartographer,red,2
T,22:08:34,39.942471,-75.199468,0.000,Cartographer,red,2
T,22:08:34,39.942469,-75.199466,0.000,Cartographer,red,2
T,22:08:34,39.942468,-75.199464,0.000,Cartographer,red,2
T,22:08:34,39.942467,-75.199462,0.000,Cartographer,red,2
T,22:08:34,39.942466,-75.199460,0.000,Cartographer,red,2
T,22:08:34,39.942464,-75.199457,0.000,Cartographer,red,2
T,22:08:34,39.942463,-75.199455,0.000,Cartographer,red,2
T,22:08:34,39.942462,-75.199453,0.000,Cartographer,red,2
T,22:08:34,39.942461,-75.199451,0.000,Cartographer,red,2
T,22:08:34,39.942459,-75.199448,0.000,Cartographer,red,2
T,22:08:34,39.942458,-75.199446,0.001,Cartographer,red,2
T,22:08:34,39.942457,-75.199444,0.001,Cartographer,red,2
T,22:08:34,39.942455,-75.199441,0.001,Cartographer,red,2
T,22:08:34,39.942454,-75.199439,0.001,Cartographer,red,2
T,22:08:34,39.942453,-75.199436,0.001,Cartographer,red,2
T,22:08:34,39.942451,-75.199434,0.001,Cartographer,red,2
T,22:08:34,39.942450,-75.199431,0.001,Cartographer,red,2
T,22:08:34,39.942448,-75.199429,0.001,Cartographer,red,2
T,22:08:34,39.942447,-75.199426,0.001,Cartographer,red,2
T,22:08:34,39.942445,-75.199424,0.001,Cartographer,red,2
T,22:08:35,39.942444,-75.199421,0.001,Cartographer,red,2
T,22:08:35,39.942442,-75.199418,0.001,Cartographer,red,2
T,22:08:35,39.942441,-75.199416,0.001,Cartographer,red,2
T,22:08:35,39.942439,-75.199413,0.000,Cartographer,red,2
T,22:08:35,39.942438,-75.199410,0.000,Cartographer,red,2
T,22:08:35,39.942436,-75.199408,0.000,Cartographer,red,2
T,22:08:35,39.942435,-75.199405,0.000,Cartographer,red,2
T,22:08:35,39.942434,-75.199402,0.000,Cartographer,red,2
T,22:08:35,39.942432,-75.199400,0.000,Cartographer,red,2
T,22:08:35,39.942431,-75.199397,0.000,Cartographer,red,2
T,22:08:35,39.942429,-75.199394,0.000,Cartographer,red,2
T,22:08:35,39.942428,-75.199392,0.000,Cartographer,red,2
T,22:08:35,39.942427,-75.199389,0.000,Cartographer,red,2
T,22:08:35,39.942425,-75.199386,0.000,Cartographer,red,2
T,22:08:35,39.942424,-75.199384,0.001,Cartographer,red,2
T,22:08:35,39.942422,-75.199381,0.001,Cartographer,red,2
T,22:08:35,39.942421,-75.199378,0.001,Cartographer,red,2
T,22:08:35,39.942420,-75.199376,0.001,Cartographer,red,2
T,22:08:35,39.942418,-75.199373,0.001,Cartographer,red,2
T,22:08:35,39.942417,-75.199370,0.000,Cartographer,red,2
T,22:08:36,39.942415,-75.199367,0.000,Cartographer,red,2
T,22:08:36,39.942414,-75.199365,0.000,Cartographer,red,2
T,22:08:36,39.942413,-75.199362,0.000,Cartographer,red,2
T,22:08:36,39.942411,-75.199359,0.000,Cartographer,red,2
T,22:08:36,39.942410,-75.199357,0.000,Cartographer,red,2
T,22:08:36,39.942408,-75.199354,0.000,Cartographer,red,2
T,22:08:36,39.942407,-75.199352,0.000,Cartographer,red,2
T,22:08:36,39.942405,-75.199349,0.000,Cartographer,red,2
T,22:08:36,39.942403,-75.199346,0.000,Cartographer,red,2
T,22:08:36,39.942402,-75.199344,0.000,Cartographer,red,2
T,22:08:36,39.942400,-75.199341,0.000,Cartographer,red,2
T,22:08:36,39.942399,-75.199339,0.001,Cartographer,red,2
T,22:08:36,39.942397,-75.199336,0.000,Cartographer,red,2
T,22:08:36,39.942396,-75.199334,0.001,Cartographer,red,2
T,22:08:36,39.942394,-75.199331,0.001,Cartographer,red,2
T,22:08:36,39.942393,-75.199328,0.001,Cartographer,red,2
T,22:08:36,39.942392,-75.199326,0.001,Cartographer,red,2
T,22:08:36,39.942390,-75.199323,0.001,Cartographer,red,2
T,22:08:36,39.942389,-75.199321,0.001,Cartographer,red,2
T,22:08:36,39.942387,-75.199319,0.001,Cartographer,red,2
T,22:08:37,39.942386,-75.199316,0.001,Cartographer,red,2
T,22:08:37,39.942384,-75.199314,0.001,Cartographer,red,2
T,22:08:37,39.942383,-75.199311,0.001,Cartographer,red,2
T,22:08:37,39.942382,-75.199309,0.001,Cartographer,red,2
T,22:08:37,39.942380,-75.199307,0.001,Cartographer,red,2
T,22:08:37,39.942379,-75.199305,0.001,Cartographer,red,2
T,22:08:37,39.942377,-75.199302,0.001,Cartographer,red,2
T,22:08:37,39.942376,-75.199300,0.001,Cartographer,red,2
T,22:08:37,39.942375,-75.199298,0.001,Cartographer,red,2
T,22:08:37,39.942373,-75.199296,0.001,Cartographer,red,2
T,22:08:37,39.942372,-75.199294,0.001,Cartographer,red,2
T,22:08:37,39.942371,-75.199292,0.001,Cartographer,red,2
T,22:08:37,39.942369,-75.199290,0.001,Cartographer,red,2
T,22:08:37,39.942368,-75.199288,0.001,Cartographer,red,2
T,22:08:37,39.942367,-75.199286,0.001,Cartographer,red,2
T,22:08:37,39.942366,-75.199285,0.001,Cartographer,red,2
T,22:08:37,39.942364,-75.199281,0.001,Cartographer,red,2
T,22:08:37,39.942362,-75.199278,0.001,Cartographer,red,2
T,22:08:38,39.942360,-75.199275,0.001,Cartographer,red,2
T,22:08:38,39.942358,-75.199272,0.001,Cartographer,red,2
T,22:08:38,39.942356,-75.199269,0.001,Cartographer,red,2
T,22:08:38,39.942355,-75.199266,0.001,Cartographer,red,2
T,22:08:38,39.942353,-75.199264,0.001,Cartographer,red,2
T,22:08:38,39.942352,-75.199261,0.001,Cartographer,red,2
T,22:08:38,39.942350,-75.199259,0.001,Cartographer,red,2
T,22:08:38,39.942349,-75.199256,0.001,Cartographer,red,2
T,22:08:38,39.942348,-75.199254,0.001,Cartographer,red,2
T,22:08:38,39.942346,-75.199251,0.001,Cartographer,red,2
T,22:08:39,39.942344,-75.199249,0.001,Cartographer,red,2
T,22:08:39,39.942343,-75.199246,0.001,Cartographer,red,2
T,22:08:39,39.942341,-75.199244,0.001,Cartographer,red,2
T,22:08:39,39.942340,-75.199242,0.001,Cartographer,red,2
T,22:08:39,39.942338,-75.199239,0.001,Cartographer,red,2
T,22:08:39,39.942337,-75.199236,0.001,Cartographer,red,2
T,22:08:39,39.942335,-75.199234,0.001,Cartographer,red,2
T,22:08:39,39.942334,-75.199231,0.001,Cartographer,red,2
T,22:08:39,39.942332,-75.199228,0.001,Cartographer,red,2
T,22:08:39,39.942331,-75.199226,0.001,Cartographer,red,2
T,22:08:40,39.942329,-75.199223,0.001,Cartographer,red,2
T,22:08:40,39.942328,-75.199221,0.001,Cartographer,red,2
T,22:08:40,39.942327,-75.199218,0.001,Cartographer,red,2
T,22:08:40,39.942325,-75.199215,0.001,Cartographer,red,2
T,22:08:40,39.942324,-75.199213,0.001,Cartographer,red,2
T,22:08:40,39.942322,-75.199210,0.001,Cartographer,red,2
T,22:08:40,39.942321,-75.199208,0.001,Cartographer,red,2
T,22:08:40,39.942320,-75.199206,0.001,Cartographer,red,2
T,22:08:40,39.942319,-75.199204,0.001,Cartographer,red,2
T,22:08:40,39.942317,-75.199201,0.001,Cartographer,red,2
T,22:08:41,39.942316,-75.199199,0.001,Cartographer,red,2
T,22:08:41,39.942315,-75.199196,0.001,Cartographer,red,2
T,22:08:41,39.942313,-75.199194,0.001,Cartographer,red,2
T,22:08:41,39.942312,-75.199191,0.001,Cartographer,red,2
T,22:08:41,39.942311,-75.199189,0.001,Cartographer,red,2
T,22:08:41,39.942309,-75.199186,0.001,Cartographer,red,2
T,22:08:41,39.942308,-75.199183,0.001,Cartographer,red,2
T,22:08:41,39.942306,-75.199180,0.001,Cartographer,red,2
T,22:08:41,39.942304,-75.199176,0.001,Cartographer,red,2
T,22:08:41,39.942303,-75.199173,0.001,Cartographer,red,2
T,22:08:42,39.942301,-75.199169,0.000,Cartographer,red,2
T,22:08:42,39.942299,-75.199166,0.000,Cartographer,red,2
T,22:08:42,39.942297,-75.199162,0.000,Cartographer,red,2
T,22:08:42,39.942295,-75.199158,0.000,Cartographer,red,2
T,22:08:42,39.942294,-75.199156,0.000,Cartographer,red,2
T,22:08:42,39.942293,-75.199153,0.000,Cartographer,red,2
T,22:08:42,39.942292,-75.199151,0.000,Cartographer,red,2
T,22:08:42,39.942291,-75.199149,0.000,Cartographer,red,2
T,22:08:42,39.942290,-75.199147,0.000,Cartographer,red,2
T,22:08:42,39.942289,-75.199145,0.000,Cartographer,red,2
T,22:08:42,39.942287,-75.199143,0.000,Cartographer,red,2
